@relation touch-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Llast-weka.filters.unsupervised.attribute.Remove-R11-12

@attribute pressure numeric
@attribute size numeric
@attribute touchmajor numeric
@attribute touchminor numeric
@attribute duration numeric
@attribute flytime numeric
@attribute shake numeric
@attribute orientation numeric
@attribute type numeric
@attribute class {2befe3dcb10c2ad0,Others}

@data
1,0.014379,4,3.333333,92,126,123.4436,1,2,2befe3dcb10c2ad0
1,0.01634,4.333334,4,80,47,47.11491,1,2,2befe3dcb10c2ad0
1,0.017647,4.5,4.5,84,121,93.73982,1,2,2befe3dcb10c2ad0
1,0.015686,4,4,94,0,11.133467,1,2,2befe3dcb10c2ad0
1,0.01732,4.666666,4.166666,89,182,30.308426,1,2,2befe3dcb10c2ad0
1,0.013072,3.666667,3,85,156,33.289787,1,2,2befe3dcb10c2ad0
1,0.015294,4.2,3.6,90,73,48.614243,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,121,229,96.55496,1,2,2befe3dcb10c2ad0
1,0.012745,3.25,3.25,84,87,46.23958,1,2,2befe3dcb10c2ad0
1,0.014379,3.666667,3.666667,137,170,94.95478,1,2,2befe3dcb10c2ad0
1,0.012418,3.333333,3,98,56,40.81262,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,86,0,9.726809,1,2,2befe3dcb10c2ad0
1,0.015686,4,4,65,123,35.640553,1,2,2befe3dcb10c2ad0
1,0.016863,4.4,4.2,111,166,15.685495,1,2,2befe3dcb10c2ad0
1,0.018301,4.666666,4.666666,65,163,80.720345,1,2,2befe3dcb10c2ad0
1,0.017255,5,3.8,86,190,11.321211,1,2,2befe3dcb10c2ad0
1,0.018137,5,4.25,101,256,13.838548,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,98,63,79.33658,1,2,2befe3dcb10c2ad0
1,0.01634,4.333334,4,102,103,4.491391,1,2,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,126,0,20.450758,1,1,2befe3dcb10c2ad0
1,0.017255,4.6,4.2,95,239,33.637005,1,1,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,63,163,26.198168,1,1,2befe3dcb10c2ad0
1,0.014379,4,3.333333,84,239,87.23384,1,1,2befe3dcb10c2ad0
1,0.017255,4.8,4,103,168,57.647163,1,1,2befe3dcb10c2ad0
1,0.016176,4.75,3.5,113,115,34.525375,1,1,2befe3dcb10c2ad0
1,0.013725,3.8,3.2,146,32,12.907063,1,1,2befe3dcb10c2ad0
1,0.014902,4,3.6,87,331,23.105587,1,1,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,71,114,2.069888,1,1,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,87,132,104.32015,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,87,189,83.41203,1,1,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,126,0,97.31973,1,2,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,96,130,29.121256,1,2,2befe3dcb10c2ad0
1,0.015033,4.333334,3.333333,80,214,62.138695,1,2,2befe3dcb10c2ad0
1,0.014706,4.5,3,80,105,33.289593,1,2,2befe3dcb10c2ad0
1,0.016667,5,3.5,107,164,33.664368,1,2,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,96,103,41.87065,1,2,2befe3dcb10c2ad0
1,0.016176,4.75,3.5,89,156,16.571848,1,2,2befe3dcb10c2ad0
1,0.015686,4.666666,3.333333,55,107,22.386633,1,2,2befe3dcb10c2ad0
1,0.018301,4.666666,4.666666,117,0,0.152588,1,1,2befe3dcb10c2ad0
1,0.017157,5,3.75,82,98,81.6046,1,1,2befe3dcb10c2ad0
1,0.01732,4.833334,4,97,176,61.2693,1,1,2befe3dcb10c2ad0
1,0.015196,4.25,3.5,91,51,10.585078,1,1,2befe3dcb10c2ad0
1,0.015196,4.25,3.5,68,107,55.48845,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,95,168,66.57266,1,1,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,120,149,32.316227,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,100,19,19.721317,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,73,58,114.17314,1,1,2befe3dcb10c2ad0
1,0.010784,3,2.5,99,0,25.605576,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,66,80,48.085625,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,103,148,179.57552,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,106,81,15.923915,1,1,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,106,146,0.742862,1,1,2befe3dcb10c2ad0
1,0.017647,4.666666,4.333334,103,166,105.2485,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,59,54,34.54376,1,1,2befe3dcb10c2ad0
1,0.017647,5,4,56,0,21.441374,1,1,2befe3dcb10c2ad0
1,0.012418,3.333333,3,70,84,54.881634,1,1,2befe3dcb10c2ad0
1,0.014216,3.75,3.5,87,183,25.779661,1,1,2befe3dcb10c2ad0
1,0.015033,4,3.666667,62,148,105.913956,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,104,255,3.289264,1,1,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,73,146,113.596596,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,78,58,12.655507,1,1,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,87,174,78.95621,1,1,2befe3dcb10c2ad0
1,0.014379,4,3.333333,53,34,15.025181,1,1,2befe3dcb10c2ad0
1,0.012418,3.333333,3,92,111,0.841864,1,1,2befe3dcb10c2ad0
1,0.010458,3,2.333333,57,61,134.85393,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,94,0,93.33293,1,2,2befe3dcb10c2ad0
1,0.016993,4.666666,4,80,188,82.835144,1,2,2befe3dcb10c2ad0
1,0.015033,4,3.666667,89,114,52.748463,1,2,2befe3dcb10c2ad0
1,0.015033,4.166666,3.5,121,99,76.18419,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,89,99,81.61059,1,2,2befe3dcb10c2ad0
1,0.018039,4.8,4.4,119,303,33.493042,1,2,2befe3dcb10c2ad0
1,0.018301,4.666666,4.666666,48,123,5.729343,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,67,183,37.304913,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,74,0,40.91744,1,1,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,86,377,41.19873,1,1,2befe3dcb10c2ad0
1,0.013333,3.8,3,96,148,40.056904,1,1,2befe3dcb10c2ad0
1,0.018039,5.2,4,131,153,32.419666,1,1,2befe3dcb10c2ad0
1,0.015686,4.75,3.25,75,29,39.69828,1,1,2befe3dcb10c2ad0
1,0.017647,4.666666,4.333334,101,161,9.642745,1,1,2befe3dcb10c2ad0
1,0.015196,4.25,3.5,88,23,86.53473,1,1,2befe3dcb10c2ad0
1,0.015294,4.4,3.4,98,50,25.123928,1,1,2befe3dcb10c2ad0
1,0.017647,4.6,4.4,66,135,105.92266,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,74,41,45.00495,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,88,0,39.84996,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,63,133,3.109313,1,1,2befe3dcb10c2ad0
1,0.015686,4.4,3.6,78,76,25.624395,1,1,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,86,92,80.471375,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,76,20,5.124849,1,1,2befe3dcb10c2ad0
1,0.014706,3.75,3.75,81,149,42.27086,1,1,2befe3dcb10c2ad0
1,0.01451,4,3.4,94,49,47.2902,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,93,104,149.6285,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,73,198,44.461662,1,1,2befe3dcb10c2ad0
1,0.014706,4.5,3,102,0,10.388129,1,2,2befe3dcb10c2ad0
1,0.014706,4,3.5,58,73,41.171284,1,2,2befe3dcb10c2ad0
1,0.013333,3.6,3.2,98,155,57.773758,1,2,2befe3dcb10c2ad0
1,0.011765,3.333333,2.666667,103,155,30.193497,1,2,2befe3dcb10c2ad0
1,0.011765,3.25,2.75,97,66,37.713512,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,81,83,109.29071,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,36,195,71.8689,1,2,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,64,159,31.564089,1,2,2befe3dcb10c2ad0
1,0.017647,5,4,53,0,17.831367,1,2,2befe3dcb10c2ad0
1,0.01451,4,3.4,111,137,47.432083,1,2,2befe3dcb10c2ad0
1,0.013072,3.666667,3,79,163,45.841183,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,79,214,31.65351,1,2,2befe3dcb10c2ad0
1,0.016013,4.333334,3.833333,136,485,28.181595,1,2,2befe3dcb10c2ad0
1,0.012745,3.5,3,71,105,109.772316,1,2,2befe3dcb10c2ad0
1,0.017647,5,4,88,133,7.951819,1,2,2befe3dcb10c2ad0
1,0.016993,5,3.666667,96,98,137.7987,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,86,0,44.8973,1,1,2befe3dcb10c2ad0
1,0.014706,4.25,3.25,65,360,6.359645,1,1,2befe3dcb10c2ad0
1,0.013725,4,3,86,191,71.863396,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,115,210,106.51985,1,1,2befe3dcb10c2ad0
1,0.015294,4,3.8,104,106,62.027653,1,1,2befe3dcb10c2ad0
1,0.014902,4,3.6,107,114,41.689785,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,87,25,46.939674,1,1,2befe3dcb10c2ad0
1,0.015359,4.166666,3.666667,95,58,153.17589,1,1,2befe3dcb10c2ad0
1,0.015686,4.285714,3.714286,85,77,103.818665,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,44,118,11.298197,1,1,2befe3dcb10c2ad0
1,0.015686,4.75,3.25,111,0,14.353785,1,1,2befe3dcb10c2ad0
1,0.014118,4.2,3,114,115,59.803837,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,88,123,114.40611,1,1,2befe3dcb10c2ad0
1,0.014216,4,3.25,64,133,10.264521,1,1,2befe3dcb10c2ad0
1,0.014216,4,3.25,114,203,12.899863,1,1,2befe3dcb10c2ad0
1,0.016176,4.5,3.75,104,154,101.77478,1,1,2befe3dcb10c2ad0
1,0.016993,5,3.666667,90,123,39.66754,1,1,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,96,89,12.471416,1,1,2befe3dcb10c2ad0
1,0.017647,4.666666,4.333334,88,0,12.964521,1,1,2befe3dcb10c2ad0
1,0.018301,4.666666,4.666666,87,158,49.488415,1,1,2befe3dcb10c2ad0
1,0.015359,4,3.833333,105,91,16.314306,1,1,2befe3dcb10c2ad0
1,0.013725,4,3,111,174,11.38386,1,1,2befe3dcb10c2ad0
1,0.01451,4.2,3.2,88,21,38.077976,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,89,135,13.257592,1,1,2befe3dcb10c2ad0
1,0.017647,5,4,91,62,22.961102,1,1,2befe3dcb10c2ad0
1,0.016667,4.666666,3.833333,96,0,1.167164,1,1,2befe3dcb10c2ad0
1,0.013725,3.8,3.2,121,159,1.175744,1,1,2befe3dcb10c2ad0
1,0.011765,3.25,2.75,112,87,17.789875,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,90,16,42.043934,1,1,2befe3dcb10c2ad0
1,0.014902,4,3.6,84,92,98.149536,1,1,2befe3dcb10c2ad0
1,0.01451,4,3.4,102,25,152.50128,1,1,2befe3dcb10c2ad0
1,0.013725,4,3,120,113,34.937225,1,1,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,115,32,37.073547,1,1,2befe3dcb10c2ad0
1,0.013235,3.5,3.25,67,35,11.02672,1,1,2befe3dcb10c2ad0
1,0.015686,4.2,3.8,96,167,32.74509,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,94,116,17.563257,1,1,2befe3dcb10c2ad0
1,0.017647,5,4,81,0,17.19112,1,2,2befe3dcb10c2ad0
1,0.016993,4.666666,4,131,137,38.92062,1,2,2befe3dcb10c2ad0
1,0.01634,4.333334,4,97,65,42.8661,1,2,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,103,158,19.7117,1,2,2befe3dcb10c2ad0
1,0.013072,3.666667,3,113,72,54.186256,1,2,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,87,159,15.658172,1,2,2befe3dcb10c2ad0
1,0.018137,5,4.25,88,130,97.48627,1,2,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,80,99,44.269394,1,2,2befe3dcb10c2ad0
1,0.016993,4.666666,4,104,0,1.689269,1,2,2befe3dcb10c2ad0
1,0.014902,4,3.6,89,114,39.528156,1,2,2befe3dcb10c2ad0
1,0.011765,3,3,77,159,24.096626,1,2,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,87,165,36.972183,1,2,2befe3dcb10c2ad0
1,0.015686,4.666666,3.333333,70,724,40.990417,1,2,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,89,192,37.39061,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,114,154,46.54471,1,2,2befe3dcb10c2ad0
1,0.012745,3.5,3,71,87,97.82611,1,2,2befe3dcb10c2ad0
1,0.01634,5,3.333333,97,0,86.426056,1,1,2befe3dcb10c2ad0
1,0.014216,4,3.25,112,164,38.848877,1,1,2befe3dcb10c2ad0
1,0.015294,4.2,3.6,80,34,11.572157,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,104,133,60.618523,1,1,2befe3dcb10c2ad0
1,0.012745,3.75,2.75,89,33,24.426323,1,1,2befe3dcb10c2ad0
1,0.011765,3.333333,2.666667,97,89,14.393247,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,80,99,100.9582,1,1,2befe3dcb10c2ad0
1,0.013725,3.75,3.25,56,106,93.99414,1,1,2befe3dcb10c2ad0
1,0.017647,5,4,86,0,51.150234,1,2,2befe3dcb10c2ad0
1,0.015686,4.666666,3.333333,71,132,41.88671,1,2,2befe3dcb10c2ad0
1,0.016863,4.6,4,112,180,70.06215,1,2,2befe3dcb10c2ad0
1,0.01732,4.833334,4,102,158,8.649324,1,2,2befe3dcb10c2ad0
1,0.017255,4.8,4,101,339,58.098175,1,2,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,51,225,20.445494,1,2,2befe3dcb10c2ad0
1,0.011765,3.25,2.75,104,173,153.24733,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,98,89,11.331433,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,78,0,6.887871,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,127,230,1.880101,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,80,123,14.230136,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,74,114,115.52894,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,90,188,32.798294,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,87,129,45.79671,1,1,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,74,73,50.92057,1,1,2befe3dcb10c2ad0
1,0.015033,4.333334,3.333333,104,73,50.45924,1,1,2befe3dcb10c2ad0
1,0.013725,3.8,3.2,84,23,17.052692,1,1,2befe3dcb10c2ad0
1,0.015294,4.6,3.2,79,0,22.465843,1,2,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,78,157,33.941437,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,106,115,63.85,1,2,2befe3dcb10c2ad0
1,0.016863,4.4,4.2,82,89,36.089714,1,2,2befe3dcb10c2ad0
1,0.01451,3.8,3.6,121,203,75.56537,1,2,2befe3dcb10c2ad0
1,0.011765,3,3,79,100,85.13969,1,2,2befe3dcb10c2ad0
1,0.014216,3.75,3.5,71,139,5.916127,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,56,156,46.886574,1,2,2befe3dcb10c2ad0
1,0.015033,4.333334,3.333333,102,0,0.609001,1,2,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,113,82,14.794448,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,72,142,38.824993,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,109,174,3.67921,1,2,2befe3dcb10c2ad0
1,0.016176,4.25,4,81,140,15.460901,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,75,151,49.874634,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,100,134,28.485264,1,2,2befe3dcb10c2ad0
1,0.014216,3.75,3.5,89,50,7.959093,1,2,2befe3dcb10c2ad0
1,0.010784,3,2.5,36,0,30.606356,1,1,2befe3dcb10c2ad0
1,0.013072,3.666667,3,101,414,44.439857,1,1,2befe3dcb10c2ad0
1,0.01451,4,3.4,81,344,51.50109,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,80,303,86.966774,1,1,2befe3dcb10c2ad0
1,0.016667,5,3.5,80,123,95.639015,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,74,97,33.773224,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,105,73,9.540211,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,87,90,25.600565,1,1,2befe3dcb10c2ad0
1,0.011765,3.2,2.8,104,216,58.71364,1,1,2befe3dcb10c2ad0
1,0.013072,3.666667,3,128,147,153.43784,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,66,46,62.306267,1,1,2befe3dcb10c2ad0
1,0.018627,5,4.5,88,100,35.96379,1,1,2befe3dcb10c2ad0
1,0.014216,4,3.25,102,0,16.754425,1,1,2befe3dcb10c2ad0
1,0.01451,4,3.4,111,84,52.83564,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,125,47,13.043004,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,106,63,57.760593,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,107,47,122.74492,1,1,2befe3dcb10c2ad0
1,0.013072,4,2.666667,46,98,134.94649,1,1,2befe3dcb10c2ad0
1,0.015033,4.333334,3.333333,89,127,39.594315,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,65,80,17.505148,1,1,2befe3dcb10c2ad0
1,0.017647,5,4,104,0,59.343063,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,79,99,31.018015,1,2,2befe3dcb10c2ad0
1,0.01634,4.333334,4,119,92,94.990685,1,2,2befe3dcb10c2ad0
1,0.018039,5.2,4,95,188,5.593981,1,2,2befe3dcb10c2ad0
1,0.016993,4.666666,4,94,501,42.742012,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,89,90,25.463602,1,2,2befe3dcb10c2ad0
1,0.012255,3.5,2.75,118,58,63.786953,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,91,25,28.776203,1,2,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,119,0,4.728862,1,1,2befe3dcb10c2ad0
1,0.015686,4.285714,3.714286,123,33,55.90953,1,1,2befe3dcb10c2ad0
1,0.011765,3.333333,2.666667,124,30,81.883484,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,107,261,44.998833,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,81,102,5.047342,1,1,2befe3dcb10c2ad0
1,0.014379,4,3.333333,107,164,9.404233,1,1,2befe3dcb10c2ad0
1,0.012745,3.5,3,83,71,70.877815,1,1,2befe3dcb10c2ad0
1,0.013725,3.8,3.2,120,121,54.58666,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,68,39,72.61685,1,1,2befe3dcb10c2ad0
1,0.015686,4.5,3.5,90,0,22.400974,1,2,2befe3dcb10c2ad0
1,0.014216,4,3.25,88,114,26.41109,1,2,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,112,206,29.782995,1,2,2befe3dcb10c2ad0
1,0.016176,4.25,4,131,72,78.82558,1,2,2befe3dcb10c2ad0
1,0.01451,4,3.4,103,108,18.084927,1,2,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,120,122,106.09007,1,2,2befe3dcb10c2ad0
1,0.017157,4.5,4.25,122,91,49.000614,1,2,2befe3dcb10c2ad0
1,0.01451,4.2,3.2,96,140,32.743973,1,2,2befe3dcb10c2ad0
1,0.012745,4,2.5,62,0,25.61627,1,1,2befe3dcb10c2ad0
1,0.01451,4,3.4,121,163,7.513266,1,1,2befe3dcb10c2ad0
1,0.015196,4.25,3.5,88,82,19.919893,1,1,2befe3dcb10c2ad0
1,0.013072,3.666667,3,90,30,13.257195,1,1,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,93,118,97.383194,1,1,2befe3dcb10c2ad0
1,0.015033,4.333334,3.333333,108,103,35.377636,1,1,2befe3dcb10c2ad0
1,0.01634,4.333334,4,76,118,82.18832,1,1,2befe3dcb10c2ad0
1,0.011765,3,3,39,53,65.919304,1,1,2befe3dcb10c2ad0
1,0.016667,4.666666,3.833333,112,346,31.729103,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,86,0,20.343283,1,1,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,128,149,33.73331,1,1,2befe3dcb10c2ad0
1,0.015294,4.2,3.6,144,17,27.7818,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,95,65,24.329775,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,80,94,26.035965,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,114,39,49.65988,1,1,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,94,137,20.126877,1,1,2befe3dcb10c2ad0
1,0.016078,4.4,3.8,96,137,10.157222,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,73,115,12.282186,1,1,2befe3dcb10c2ad0
1,0.016667,4.25,4.25,87,139,35.07826,1,1,2befe3dcb10c2ad0
1,0.015686,4,4,100,65,10.132396,1,1,2befe3dcb10c2ad0
1,0.016176,4.25,4,111,0,27.211063,1,1,2befe3dcb10c2ad0
1,0.015196,4,3.75,100,107,30.56232,1,1,2befe3dcb10c2ad0
1,0.014216,3.75,3.5,96,184,10.693305,1,1,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,97,74,2.935629,1,1,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,110,131,27.430079,1,1,2befe3dcb10c2ad0
1,0.018137,5,4.25,124,43,107.073105,1,1,2befe3dcb10c2ad0
1,0.017255,4.8,4,67,63,29.197422,1,1,2befe3dcb10c2ad0
1,0.01634,5,3.333333,70,171,13.563073,1,1,2befe3dcb10c2ad0
1,0.012941,3.6,3,65,75,136.15971,1,1,2befe3dcb10c2ad0
1,0.016667,5,3.5,106,0,34.79949,1,2,2befe3dcb10c2ad0
1,0.017255,4.8,4,121,115,5.685751,1,2,2befe3dcb10c2ad0
1,0.01634,4.333334,4,78,55,83.81435,1,2,2befe3dcb10c2ad0
1,0.015686,4.25,3.75,72,104,64.64774,1,2,2befe3dcb10c2ad0
1,0.015686,4.2,3.8,55,334,21.000256,1,2,2befe3dcb10c2ad0
1,0.015686,4.2,3.8,116,185,16.30491,1,2,2befe3dcb10c2ad0
1,0.015686,4.666666,3.333333,111,134,85.93198,1,2,2befe3dcb10c2ad0
1,0.015686,4.4,3.6,73,122,130.62982,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,109,0,49.33541,1,2,2befe3dcb10c2ad0
1,0.013725,4,3,74,155,25.527138,1,2,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,109,188,124.43611,1,2,2befe3dcb10c2ad0
1,0.012745,3.5,3,107,49,73.28811,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,103,122,63.0269,1,2,2befe3dcb10c2ad0
1,0.015359,4.333334,3.5,124,105,64.90426,1,2,2befe3dcb10c2ad0
1,0.012549,3.4,3,80,254,98.17883,1,2,2befe3dcb10c2ad0
1,0.013725,3.666667,3.333333,89,156,31.59908,1,2,2befe3dcb10c2ad0
1,0.014902,4,3.6,116,0,65.47493,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,91,129,12.047632,1,2,2befe3dcb10c2ad0
1,0.017647,5,4,111,206,4.830149,1,2,2befe3dcb10c2ad0
1,0.017157,5.25,3.5,100,40,50.956184,1,2,2befe3dcb10c2ad0
1,0.016863,4.6,4,89,113,25.13417,1,2,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,123,64,139.89084,1,2,2befe3dcb10c2ad0
1,0.018301,5,4.333334,95,82,78.55867,1,2,2befe3dcb10c2ad0
1,0.017647,4.5,4.5,27,206,78.24597,1,2,2befe3dcb10c2ad0
1,0.016667,4.5,4,113,0,2.645741,1,1,2befe3dcb10c2ad0
1,0.018039,4.8,4.4,92,39,28.447544,1,1,2befe3dcb10c2ad0
1,0.017157,4.5,4.25,112,155,25.330906,1,1,2befe3dcb10c2ad0
1,0.016667,4.5,4,81,165,64.97969,1,1,2befe3dcb10c2ad0
1,0.017255,4.6,4.2,74,120,108.22261,1,1,2befe3dcb10c2ad0
1,0.016993,4.666666,4,83,81,25.480827,1,1,2befe3dcb10c2ad0
1,0.014902,3.8,3.8,104,79,42.981827,1,1,2befe3dcb10c2ad0
1,0.017647,4.75,4.25,119,0,23.659084,1,1,2befe3dcb10c2ad0
1,0.016993,4.5,4.166666,102,123,11.712809,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,95,42,48.58664,1,1,2befe3dcb10c2ad0
1,0.01634,4.666666,3.666667,77,127,1.589568,1,1,2befe3dcb10c2ad0
1,0.014706,4,3.5,52,95,141.48398,1,1,2befe3dcb10c2ad0
1,0.015196,4.25,3.5,101,93,30.712626,1,1,2befe3dcb10c2ad0
1,0.018627,5,4.5,99,33,16.582348,1,1,2befe3dcb10c2ad0
1,0.017157,4.5,4.25,109,68,3.340123,1,1,2befe3dcb10c2ad0
1,0.012418,3.333333,3,45,192,102.737816,1,1,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,107,0,15.04984,1,2,2befe3dcb10c2ad0
1,0.014379,4,3.333333,112,113,28.435537,1,2,2befe3dcb10c2ad0
1,0.01451,3.8,3.6,116,39,127.3017,1,2,2befe3dcb10c2ad0
1,0.013725,3.6,3.4,91,188,35.352707,1,2,2befe3dcb10c2ad0
1,0.01451,4.2,3.2,99,172,138.4158,1,2,2befe3dcb10c2ad0
1,0.015686,4.333334,3.666667,28,133,106.12488,1,2,2befe3dcb10c2ad0
1,0.018137,5,4.25,125,211,4.300929,1,2,2befe3dcb10c2ad0
1,0.017974,4.833334,4.333334,94,230,40.585655,1,2,2befe3dcb10c2ad0
1,0.015686,4.666666,3.333333,72,190,172.10553,1,2,2befe3dcb10c2ad0
1,0.017647,5,4,134,0,41.28089,1,2,2befe3dcb10c2ad0
1,0.014706,4.25,3.25,95,100,34.4944,1,2,2befe3dcb10c2ad0
1,0.015033,4,3.666667,106,130,23.484407,1,2,2befe3dcb10c2ad0
1,0.017647,5,4,95,116,25.374702,1,2,2befe3dcb10c2ad0
1,0.016471,4.6,3.8,114,131,52.236855,1,2,2befe3dcb10c2ad0
1,0.014902,4.2,3.4,103,140,137.86243,1,2,2befe3dcb10c2ad0
1,0.014118,3.8,3.4,94,165,41.17242,1,2,2befe3dcb10c2ad0
1,0.015686,4.2,3.8,79,124,24.581638,1,2,2befe3dcb10c2ad0
1,0.015686,4,4,94,0,8.97703,1,1,2befe3dcb10c2ad0
