@RELATION touch 

@ATTRIBUTE pressure		REAL
@ATTRIBUTE size		 	REAL
@ATTRIBUTE touchmajor	REAL
@ATTRIBUTE touchminor	REAL
@ATTRIBUTE duration		REAL
@ATTRIBUTE flytime		REAL
@ATTRIBUTE shake		REAL
@ATTRIBUTE orientation	INTEGER
@ATTRIBUTE type 		INTEGER
@ATTRIBUTE class 	{e6c172ca6be05a41,Others}

@DATA
0.49374998,0.013725491,112.4523,112.4523,92,540,21.653084,1,1,Others
0.575,0.02156863,156.97746,156.97746,84,295,93.312485,1,1,Others
0.4875,0.015686275,127.493,127.493,52,0,24.951685,1,1,Others
0.496875,0.014705883,116.18572,116.18572,60,157,55.4657,1,1,Others
0.45,0.011764707,102.29949,102.29949,57,193,65.268745,1,1,Others
0.515625,0.018627452,139.54552,139.54552,98,261,26.430616,1,1,Others
0.46875,0.015686275,127.493,127.493,52,141,17.27698,1,1,Others
0.559375,0.01764706,135.61725,135.61725,98,236,39.406544,1,1,Others
0.39375,0.007843138,72.961044,72.961044,52,125,57.358654,1,1,Others
0.553125,0.01764706,130.02805,130.02805,114,204,50.86503,1,1,Others
0.51875,0.01764706,137.64581,137.64581,69,80,96.54063,1,1,Others
0.5083333,0.014379085,112.41663,112.41663,83,0,83.34034,1,2,Others
0.49374998,0.013725491,112.4523,112.4523,91,264,25.46038,1,2,Others
0.56875,0.01764706,137.64581,137.64581,75,854,10.056269,1,2,Others
0.48750004,0.014379087,117.46586,117.46586,127,236,30.998722,1,2,Others
0.4875,0.01764706,137.64581,137.64581,97,1137,52.942238,1,2,Others
0.4,0.013725491,115.96904,115.96904,91,198,4.52827,1,2,Others
0.53125,0.017647061,135.30069,135.30069,100,1561,68.916466,1,2,Others
0.55625004,0.017647061,135.30069,135.30069,75,278,12.122745,1,2,Others
0.45625,0.015686275,121.63115,121.63115,100,0,2.9105783,1,2,Others
0.50625,0.019607846,146.82465,146.82465,132,86,59.98448,1,2,Others
0.45625,0.013725491,115.96904,115.96904,59,454,18.197958,1,2,Others
0.51875,0.016666668,128.02156,128.02156,123,125,47.163918,1,2,Others
0.49375004,0.017647061,135.30069,135.30069,92,654,12.913457,1,2,Others
0.52500004,0.016993465,130.35364,130.35364,113,628,41.894012,1,2,Others
0.528125,0.013725491,103.44763,103.44763,70,130,25.813038,1,2,Others
0.4,0.007843138,72.961044,72.961044,69,85,94.44903,1,2,Others
0.4375,0.011764707,104.44508,104.44508,81,0,15.8471575,1,1,Others
0.47500002,0.014379087,115.90246,115.90246,69,121,18.263044,1,1,Others
0.478125,0.014705883,118.800095,118.800095,95,315,10.619818,1,1,Others
0.534375,0.015686275,121.18678,121.18678,123,194,42.242035,1,1,Others
0.54375,0.011764707,102.29949,102.29949,77,32,104.040924,1,1,Others
0.5625,0.015686275,127.493,127.493,77,183,61.381268,1,1,Others
0.47500002,0.015686275,127.493,127.493,45,148,94.57883,1,1,Others
0.4375,0.013725491,115.96904,115.96904,108,65,101.63352,1,1,Others
0.5,0.015686275,127.493,127.493,82,0,3.8491044,1,2,Others
0.51875,0.01764706,137.64581,137.64581,81,145,118.20428,1,2,Others
0.5,0.014705883,117.041725,117.041725,122,159,86.798035,1,2,Others
0.4041667,0.009150327,82.02533,82.02533,53,48,19.241909,1,2,Others
0.41250002,0.009803922,84.485,84.485,69,623,23.31795,1,2,Others
0.5375,0.015686275,127.493,127.493,61,101,12.589132,1,2,Others
0.45625,0.015686275,127.493,127.493,96,468,36.315918,1,2,Others
0.48125,0.019607846,146.82465,146.82465,77,99,63.27359,1,2,Others
0.5375,0.015686275,127.493,127.493,92,0,11.475761,1,1,Others
0.5,0.013725491,114.21067,114.21067,82,125,11.71875,1,1,Others
0.45625,0.013725491,112.4523,112.4523,87,1187,13.600942,1,1,Others
0.465625,0.013725491,112.4523,112.4523,115,99,120.3348,1,1,Others
0.471875,0.012745099,98.609985,98.609985,85,41,122.08228,1,1,Others
0.43125,0.007843138,72.961044,72.961044,61,88,133.6382,1,1,Others
0.465625,0.011764707,97.2961,97.2961,69,176,16.92076,1,1,Others
0.4375,0.011764707,97.2961,97.2961,67,136,5.7019043,1,1,Others
0.45416665,0.010457517,91.13837,91.13837,100,31,84.219795,1,1,Others
0.56875,0.016666668,126.94876,126.94876,69,100,36.34327,1,1,Others
0.4375,0.011764707,102.29949,102.29949,135,0,23.940464,1,1,Others
0.578125,0.018627452,141.37923,141.37923,107,126,5.299886,1,1,Others
0.45937502,0.011764707,94.150826,94.150826,77,73,76.73282,1,1,Others
0.46875,0.013725491,103.81665,103.81665,77,79,65.33065,1,1,Others
0.47812498,0.015686275,123.876495,123.876495,76,117,39.9739,1,1,Others
0.53749996,0.016993465,126.76736,126.76736,115,41,31.48696,1,1,Others
0.6166667,0.022222223,156.45079,156.45079,82,119,17.61155,1,1,Others
0.475,0.015686275,127.493,127.493,102,0,35.55902,1,1,Others
0.45,0.013725491,115.96904,115.96904,84,75,67.937294,1,1,Others
0.5208333,0.015686275,125.01548,125.01548,75,485,132.9818,1,1,Others
0.51250005,0.013725491,115.96904,115.96904,65,307,14.868706,1,1,Others
0.553125,0.01764706,135.61725,135.61725,76,125,104.315926,1,1,Others
0.44583336,0.013071896,105.58954,105.58954,60,127,9.883988,1,1,Others
0.5208334,0.015686275,118.4773,118.4773,62,117,10.044889,1,1,Others
0.43124998,0.009803922,84.485,84.485,116,49,78.54902,1,1,Others
0.45833334,0.013071896,105.58954,105.58954,59,179,120.91758,1,1,Others
0.48125002,0.013725491,103.81665,103.81665,62,167,38.680317,1,1,Others
0.4875,0.015686275,127.493,127.493,84,0,19.113878,1,2,Others
0.55833334,0.018300654,134.45,134.45,108,114,19.177588,1,2,Others
0.61875,0.023529414,163.12198,163.12198,77,536,70.66708,1,2,Others
0.515625,0.015686275,120.11399,120.11399,105,177,26.589907,1,2,Others
0.5,0.015686275,121.63115,121.63115,84,733,90.736534,1,2,Others
0.5083333,0.015686275,118.4773,118.4773,78,158,8.875767,1,2,Others
0.45416665,0.011764706,94.91309,94.91309,89,384,12.767974,1,2,Others
0.36875,0.011764707,102.29949,102.29949,67,179,65.13792,1,2,Others
0.5083333,0.015686275,121.52967,121.52967,93,0,35.785564,1,1,Others
0.45833334,0.013071897,106.78943,106.78943,126,297,50.792877,1,1,Others
0.5125,0.015686275,121.63115,121.63115,92,265,36.56776,1,1,Others
0.4375,0.009803923,90.775536,90.775536,64,2128,39.44767,1,1,Others
0.425,0.009803923,90.775536,90.775536,66,137,2.7337475,1,1,Others
0.4,0.011764707,102.29949,102.29949,133,37,40.819397,1,1,Others
0.4375,0.014379087,117.46586,117.46586,88,145,15.565405,1,1,Others
0.4875,0.013725491,112.4523,112.4523,110,112,65.74091,1,1,Others
0.41875,0.009803923,90.775536,90.775536,66,67,72.73498,1,1,Others
0.5625,0.015686275,127.493,127.493,65,0,0.20494649,1,1,Others
0.4875,0.013725491,115.96904,115.96904,100,16,0.96734965,1,1,Others
0.484375,0.014705883,117.258514,117.258514,70,57,109.15216,1,1,Others
0.40833333,0.010457517,91.13836,91.13836,108,8,9.801613,1,1,Others
0.425,0.009803922,84.485,84.485,69,527,28.89501,1,1,Others
0.5875,0.015686275,127.493,127.493,76,193,75.78285,1,1,Others
0.5875,0.01764706,137.64581,137.64581,93,23,13.658754,1,1,Others
0.4375,0.015686275,127.493,127.493,139,0,74.27288,1,1,Others
0.43124998,0.011764707,98.46864,98.46864,94,155,6.5955048,1,1,Others
0.484375,0.014705883,115.65483,115.65483,102,14,75.85777,1,1,Others
0.425,0.013725491,111.965324,111.965324,85,40,100.32222,1,1,Others
0.52500004,0.016993465,129.2123,129.2123,76,279,147.29962,1,1,Others
0.490625,0.013725491,109.892845,109.892845,93,760,50.609814,1,1,Others
0.44375002,0.009803922,84.485,84.485,91,700,35.425095,1,1,Others
0.5125,0.014379087,111.70876,111.70876,65,351,38.862507,1,1,Others
0.4125,0.009803922,84.485,84.485,50,188,9.63423,1,1,Others
0.3443137,0.15483871,4.7965307,4.7965307,69,0,11.426826,1,1,Others
0.38151264,0.18433179,5.7101555,5.7101555,85,350,55.715527,1,1,Others
0.36627454,0.14193548,4.3968196,4.3968196,59,1025,6.7528696,1,1,Others
0.40784314,0.1658986,5.13914,5.13914,79,312,11.468014,1,1,Others
0.46862748,0.17741935,5.4960246,5.4960246,70,1928,37.305042,1,1,Others
0.28011206,0.17511521,5.424648,5.424648,88,472,59.499504,1,1,Others
0.2727669,0.13620071,4.2191706,4.2191706,106,516,89.04055,1,1,Others
0.24481794,0.14746544,4.5681243,4.5681243,83,1276,31.065231,1,1,Others
0.33202615,0.17741935,5.4960246,5.4960246,70,427,19.9517,1,1,Others
0.303268,0.12903225,3.9971087,3.9971087,94,0,8.634817,1,2,Others
0.42352948,0.16129032,4.996386,4.996386,62,799,14.644177,1,2,Others
0.41848746,0.17050691,5.2818937,5.2818937,84,1070,32.058002,1,2,Others
0.37198883,0.15207373,4.710878,4.710878,78,366,0.99758303,1,2,Others
0.31029412,0.14516127,4.4967475,4.4967475,78,1397,40.535595,1,2,Others
0.42666668,0.18064515,5.595952,5.595952,83,272,85.30596,1,2,Others
0.4384314,0.18064515,5.595952,5.595952,97,703,42.341908,1,2,Others
0.43529415,0.16129032,4.996386,4.996386,74,396,11.372447,1,2,Others
0.2751634,0.16129033,4.996386,4.996386,72,0,16.146927,1,2,Others
0.24145661,0.11981566,3.711601,3.711601,103,126,68.808205,1,2,Others
0.23594773,0.12903225,3.9971087,3.9971087,70,439,109.04284,1,2,Others
0.37908497,0.18279569,5.662571,5.662571,79,97,40.77243,1,2,Others
0.23977594,0.1658986,5.13914,5.13914,74,1676,49.825314,1,2,Others
0.40522876,0.17204301,5.3294787,5.3294787,74,904,24.143227,1,2,Others
0.3906863,0.14919353,4.621657,4.621657,94,1034,42.58917,1,2,Others
0.4696079,0.17741935,5.4960246,5.4960246,70,383,70.28137,1,2,Others
0.2789916,0.14746542,4.5681243,4.5681243,77,0,91.02712,1,1,Others
0.28291318,0.1612903,4.996386,4.996386,87,357,78.102135,1,1,Others
0.4441177,0.15322581,4.746567,4.746567,90,436,66.47966,1,1,Others
0.47450984,0.16935483,5.2462053,5.2462053,68,383,27.333897,1,1,Others
0.31503272,0.1612903,4.996386,4.996386,79,659,21.571547,1,1,Others
0.37189546,0.18817203,5.829117,5.829117,70,427,115.91742,1,1,Others
0.4752941,0.19999999,6.1955185,6.1955185,80,329,0.79806644,1,1,Others
0.45620918,0.18279569,5.662571,5.662571,88,338,75.78333,1,1,Others
0.28431377,0.1344086,4.163655,4.163655,70,782,57.66042,1,1,Others
0.26588237,0.12903225,3.997109,3.997109,51,313,8.180101,1,1,Others
0.22178651,0.15412186,4.7743244,4.7743244,117,0,80.08189,1,2,Others
0.44470587,0.20645161,6.395374,6.395374,79,427,61.632904,1,2,Others
0.49313727,0.18548387,5.745844,5.745844,79,348,25.139093,1,2,Others
0.49411765,0.18279569,5.662571,5.662571,70,1466,41.445805,1,2,Others
0.49542487,0.19354838,5.995663,5.995663,70,410,8.77877,1,2,Others
0.3751634,0.16129032,4.996386,4.996386,86,854,37.08671,1,2,Others
0.4529412,0.17741933,5.4960246,5.4960246,98,420,63.64584,1,2,Others
0.3042017,0.15207373,4.710878,4.710878,79,470,4.7409415,1,2,Others
0.49411768,0.17741935,5.4960246,5.4960246,103,0,62.634094,1,2,Others
0.4928105,0.17204301,5.3294787,5.3294787,96,188,14.934067,1,2,Others
0.4928105,0.19354838,5.995663,5.995663,72,878,28.405716,1,2,Others
0.4447059,0.16129032,4.996386,4.996386,74,282,47.684513,1,2,Others
0.3394958,0.15207373,4.710878,4.710878,94,1549,88.46376,1,2,Others
0.4627451,0.19999999,6.1955185,6.1955185,82,238,87.986946,1,2,Others
0.34005603,0.1612903,4.996386,4.996386,65,1872,9.081487,1,2,Others
0.30028012,0.15207373,4.710878,4.710878,88,188,35.26344,1,2,Others
0.20980394,0.12903225,3.9971087,3.9971087,73,0,34.977795,1,1,Others
0.35630253,0.15207373,4.710878,4.710878,81,967,50.278187,1,1,Others
0.42222226,0.18279569,5.662571,5.662571,90,1900,108.34775,1,1,Others
0.4084034,0.1612903,4.996386,4.996386,78,428,154.08228,1,1,Others
0.46797386,0.16129032,4.996386,4.996386,76,1078,7.507235,1,1,Others
0.49411765,0.15053762,4.6632934,4.6632934,94,288,73.01327,1,1,Others
0.49477124,0.20430107,6.328756,6.328756,88,188,41.29998,1,1,Others
0.28862745,0.14193548,4.3968196,4.3968196,56,282,36.81832,1,1,Others
0.41307196,0.18279569,5.662571,5.662571,66,1087,14.564832,1,1,Others
0.43529415,0.16129032,4.996386,4.996386,57,0,49.341408,1,1,Others
0.28179273,0.15668201,4.8536325,4.8536325,78,410,48.083622,1,1,Others
0.41830066,0.17204301,5.3294787,5.3294787,70,313,50.254578,1,1,Others
0.37549022,0.17741935,5.4960246,5.4960246,87,205,11.970997,1,1,Others
0.22696081,0.1612903,4.996386,4.996386,90,1412,0.82554483,1,1,Others
0.4009804,0.16532257,5.1212955,5.1212955,97,489,60.21065,1,1,Others
0.43529415,0.15053762,4.663294,4.663294,89,622,37.30961,1,1,Others
0.29131654,0.1612903,4.996386,4.996386,89,604,31.523664,1,1,Others
0.37815133,0.1612903,4.996386,4.996386,65,343,83.99006,1,1,Others
0.29859948,0.15207373,4.710878,4.710878,76,919,44.363155,1,1,Others
0.46209154,0.18817203,5.829117,5.829117,79,365,114.2152,1,1,Others
0.2420168,0.14285712,4.42537,4.42537,94,0,22.100424,1,1,Others
0.41699347,0.17204301,5.3294787,5.3294787,80,267,91.35163,1,1,Others
0.49411768,0.20967741,6.4953017,6.4953017,70,320,65.45436,1,1,Others
0.4203922,0.16129032,4.996386,4.996386,70,1200,61.621273,1,1,Others
0.4666667,0.18279569,5.662571,5.662571,70,400,20.974096,1,1,Others
0.35014006,0.15668201,4.8536325,4.8536325,87,287,80.83391,1,1,Others
0.44183007,0.18279569,5.662571,5.662571,70,578,4.869558,1,1,Others
0.264986,0.13824883,4.2826166,4.2826166,102,0,108.06863,1,2,Others
0.38474953,0.15053761,4.663294,4.663294,114,268,30.12697,1,2,Others
0.4431373,0.18279569,5.662571,5.662571,53,1005,36.933735,1,2,Others
0.48431376,0.18548387,5.745844,5.745844,70,106,20.3863,1,2,Others
0.3921569,0.1935484,5.995663,5.995663,89,1511,69.071594,1,2,Others
0.35511982,0.15412185,4.7743244,4.7743244,111,208,8.684747,1,2,Others
0.46405232,0.19354838,5.995663,5.995663,79,1732,82.25621,1,2,Others
0.4888889,0.17204301,5.3294787,5.3294787,73,238,91.97728,1,2,Others
0.49705887,0.19354838,5.995663,5.995663,72,0,113.84197,1,1,Others
0.40560228,0.1981567,6.138417,6.138417,79,418,32.122215,1,1,Others
0.47764713,0.19354838,5.995663,5.995663,66,1692,46.439255,1,1,Others
0.49490204,0.20645161,6.395374,6.395374,87,304,68.0352,1,1,Others
0.45686278,0.19354838,5.995663,5.995663,78,1734,109.53474,1,1,Others
0.4519608,0.16129032,4.996386,4.996386,78,357,46.272507,1,1,Others
0.4006536,0.18279569,5.662571,5.662571,70,1024,0.5985896,1,1,Others
0.46143794,0.17204301,5.3294787,5.3294787,60,391,24.740139,1,1,Others
0.3434174,0.14746544,4.5681243,4.5681243,79,366,7.382115,1,1,Others
0.41078436,0.14516129,4.4967475,4.4967475,71,826,73.02316,1,1,Others
0.47581705,0.15053762,4.663294,4.663294,79,418,57.06187,1,1,Others
0.27908495,0.12903225,3.9971087,3.9971087,81,0,87.85683,1,2,Others
0.31078434,0.12903225,3.9971087,3.9971087,88,587,19.854336,1,2,Others
0.4509804,0.16935483,5.2462053,5.2462053,70,881,12.440448,1,2,Others
0.49411765,0.18279569,5.662571,5.662571,70,373,42.497078,1,2,Others
0.45568627,0.18709676,5.795808,5.795808,70,152,103.33942,1,2,Others
0.23361345,0.14285712,4.42537,4.42537,76,1496,137.20618,1,2,Others
0.42450982,0.18548386,5.745844,5.745844,80,445,38.307228,1,2,Others
0.49150333,0.19354838,5.995663,5.995663,67,909,31.989721,1,2,Others
0.37703085,0.1658986,5.13914,5.13914,95,0,20.25865,1,1,Others
0.45751634,0.19354838,5.995663,5.995663,88,187,97.74673,1,1,Others
0.34989107,0.17921148,5.55154,5.55154,104,1523,46.110596,1,1,Others
0.27107844,0.16532257,5.121296,5.121296,91,352,145.31154,1,1,Others
0.42091504,0.17204301,5.3294787,5.3294787,87,427,44.093212,1,1,Others
0.49411765,0.18279569,5.662571,5.662571,73,896,57.181896,1,1,Others
0.4960785,0.17741933,5.4960246,5.4960246,71,355,22.774132,1,1,Others
0.422409,0.17050691,5.2818937,5.2818937,86,971,7.182598,1,1,Others
0.38823533,0.1612903,4.996386,4.996386,87,259,6.584088,1,1,Others
0.46143794,0.18279569,5.662571,5.662571,70,135,160.72546,1,1,Others
0.49542487,0.20430107,6.328756,6.328756,88,418,27.932365,1,1,Others
0.39047623,0.18894008,5.8529096,5.8529096,102,0,74.3244,1,1,Others
0.47254908,0.2016129,6.2454824,6.2454824,75,316,27.932287,1,1,Others
0.23088238,0.16532257,5.121296,5.121296,98,1457,124.25082,1,1,Others
0.2918768,0.1935484,5.995663,5.995663,89,498,10.864434,1,1,Others
0.4619608,0.1935484,5.995663,5.995663,88,516,146.18446,1,1,Others
0.49542487,0.18279569,5.662571,5.662571,77,1059,18.86962,1,1,Others
0.4960785,0.19354838,5.995663,5.995663,87,454,70.828476,1,1,Others
0.4960785,0.20967743,6.4953017,6.4953017,88,375,36.711056,1,1,Others
0.44444445,0.19354838,5.995663,5.995663,78,454,42.4972,1,1,Others
0.49705887,0.22580644,6.9949403,6.9949403,83,0,47.681133,1,1,Others
0.49542487,0.20430107,6.328756,6.328756,79,428,60.852528,1,1,Others
0.2918768,0.1612903,4.996386,4.996386,80,941,6.7275023,1,1,Others
0.32091507,0.17741935,5.4960246,5.4960246,79,738,83.59758,1,1,Others
0.41490203,0.15483871,4.7965307,4.7965307,47,1755,1.9950867,1,1,Others
0.3831933,0.15668201,4.8536325,4.8536325,81,446,20.60593,1,1,Others
0.42633057,0.15668201,4.8536325,4.8536325,79,319,84.7946,1,1,Others
0.3810458,0.15591396,4.8298397,4.8298397,78,365,79.80673,1,1,Others
0.35555556,0.18817203,5.829117,5.829117,78,420,8.379698,1,1,Others
0.3686275,0.18951611,5.870754,5.870754,103,0,137.71779,1,1,Others
0.29098043,0.14193547,4.3968196,4.3968196,124,294,55.066666,1,1,Others
0.4106443,0.17050691,5.2818937,5.2818937,82,1188,31.22873,1,1,Others
0.47581705,0.18279569,5.662571,5.662571,79,463,136.92462,1,1,Others
0.33165267,0.16589859,5.13914,5.13914,79,98,102.75114,1,1,Others
0.43529415,0.19354838,5.995663,5.995663,70,365,67.601006,1,1,Others
0.37647063,0.15770608,4.885355,4.885355,120,981,32.840748,1,1,Others
0.43431377,0.17741935,5.4960246,5.4960246,96,410,95.53562,1,1,Others
0.4810458,0.20430107,6.328756,6.328756,87,127,57.859936,1,1,Others
0.45392162,0.20967741,6.4953017,6.4953017,84,0,1.9951264,1,1,Others
0.4300654,0.16666664,5.162932,5.162932,80,383,35.713554,1,1,Others
0.4794118,0.18548386,5.745844,5.745844,61,1199,23.237818,1,1,Others
0.49411765,0.20645161,6.395374,6.395374,87,339,81.990036,1,1,Others
0.48000002,0.2,6.1955185,6.1955185,80,179,56.3341,1,1,Others
0.32696077,0.19758064,6.120573,6.120573,80,932,112.73657,1,1,Others
0.29607844,0.15725805,4.871476,4.871476,97,302,51.79772,1,1,Others
0.43137255,0.17204301,5.3294787,5.3294787,87,677,230.031,1,1,Others
0.49607846,0.19354838,5.995663,5.995663,78,0,44.432888,1,1,Others
0.3519608,0.13709676,4.246928,4.246928,105,321,31.72326,1,1,Others
0.41127455,0.16532257,5.121296,5.121296,86,1087,12.482659,1,1,Others
0.42196083,0.1580645,4.8964586,4.8964586,138,350,39.304813,1,1,Others
0.477451,0.16935483,5.2462053,5.2462053,77,1104,35.28302,1,1,Others
0.40457523,0.15591396,4.8298397,4.8298397,73,353,20.949245,1,1,Others
0.40294123,0.16532257,5.121296,5.121296,94,1061,137.36224,1,1,Others
0.4454902,0.18064515,5.595952,5.595952,95,323,18.355568,1,1,Others
0.4810458,0.19354838,5.995663,5.995663,87,240,76.21547,1,1,Others
0.24313726,0.14285712,4.42537,4.42537,97,0,42.039913,1,2,Others
0.41699347,0.17204301,5.3294787,5.3294787,68,172,31.788528,1,2,Others
0.4784314,0.18548386,5.745844,5.745844,93,821,185.77235,1,2,Others
0.30049023,0.14516127,4.4967475,4.4967475,97,525,43.380047,1,2,Others
0.42483664,0.19354838,5.995663,5.995663,103,1584,91.23853,1,2,Others
0.49509805,0.2016129,6.2454824,6.2454824,79,578,106.63245,1,2,Others
0.2627451,0.13709676,4.246928,4.246928,85,2793,11.740786,1,2,Others
0.22418302,0.17741935,5.4960246,5.4960246,69,152,86.03553,1,2,Others
0.4967321,0.21505375,6.661848,6.661848,83,0,4.706546,1,1,Others
0.45546225,0.1935484,5.995663,5.995663,124,249,111.66236,1,1,Others
0.47058827,0.20967741,6.4953017,6.4953017,76,1557,53.971012,1,1,Others
0.4690196,0.2,6.1955185,6.1955185,88,357,101.953064,1,1,Others
0.4913166,0.18894008,5.8529096,5.8529096,96,1414,134.23903,1,1,Others
0.4960785,0.20430107,6.328756,6.328756,96,258,100.55649,1,1,Others
0.41624656,0.20276499,6.281171,6.281171,72,1332,24.74006,1,1,Others
0.42577034,0.1981567,6.138417,6.138417,97,419,39.903362,1,1,Others
0.47581705,0.21505375,6.661848,6.661848,71,524,11.970997,1,1,Others
0.43450984,0.18064515,5.595952,5.595952,79,0,75.128365,1,2,Others
0.47320262,0.20430107,6.328756,6.328756,58,955,3.5912592,1,2,Others
0.49411765,0.17204301,5.3294787,5.3294787,65,1684,52.862167,1,2,Others
0.49647063,0.21935482,6.795085,6.795085,69,224,84.1526,1,2,Others
0.49411768,0.18548387,5.745844,5.745844,68,2028,26.758747,1,2,Others
0.49411765,0.19354838,5.995663,5.995663,67,253,58.371014,1,2,Others
0.49019614,0.20645161,6.395374,6.395374,75,1444,18.66672,1,2,Others
0.44901964,0.19354838,5.995663,5.995663,84,937,164.68524,1,2,Others
0.26862746,0.12903225,3.9971087,3.9971087,42,0,36.112507,1,2,Others
0.41960788,0.17204301,5.3294787,5.3294787,80,1449,14.165719,1,2,Others
0.4967321,0.20967741,6.4953017,6.4953017,79,391,83.89765,1,2,Others
0.49542487,0.21505375,6.661848,6.661848,61,205,31.290573,1,2,Others
0.4960785,0.19354838,5.995663,5.995663,79,1262,19.552668,1,2,Others
0.42969188,0.17972349,5.567402,5.567402,89,213,119.47766,1,2,Others
0.47189546,0.22580643,6.9949403,6.9949403,70,1698,133.2988,1,2,Others
0.49542487,0.19354838,5.995663,5.995663,65,307,42.89611,1,2,Others
0.49647063,0.19999999,6.1955185,6.1955185,87,1112,51.599163,1,2,Others
0.4960785,0.20967741,6.4953017,6.4953017,77,189,28.259403,1,2,Others
0.2784314,0.12903225,3.9971087,3.9971087,66,0,29.28446,1,1,Others
0.35620916,0.15591396,4.8298397,4.8298397,67,1813,64.03533,1,1,Others
0.46764708,0.16935483,5.2462053,5.2462053,67,972,99.15613,1,1,Others
0.49411768,0.18548386,5.745844,5.745844,61,712,123.46571,1,1,Others
0.3779412,0.1532258,4.746567,4.746567,85,981,60.46376,1,1,Others
0.47581705,0.19892474,6.162209,6.162209,96,1023,90.01283,1,1,Others
0.48496735,0.19354838,5.995663,5.995663,88,285,30.526041,1,1,Others
0.49215692,0.19354838,5.995663,5.995663,87,188,110.73188,1,1,Others
0.41456583,0.15668201,4.8536325,4.8536325,85,0,57.044403,1,2,Others
0.38088238,0.14919354,4.621657,4.621657,88,631,87.78735,1,2,Others
0.37983197,0.15207373,4.710878,4.710878,85,1275,13.511866,1,2,Others
0.4696079,0.17741935,5.4960246,5.4960246,76,297,163.20467,1,2,Others
0.47647062,0.19354838,5.995663,5.995663,79,1474,0.6191073,1,2,Others
0.37086836,0.18433179,5.7101555,5.7101555,88,161,83.44155,1,2,Others
0.36078435,0.19354838,5.995663,5.995663,89,1208,113.473145,1,2,Others
0.46470588,0.18548386,5.745844,5.745844,69,348,131.68112,1,2,Others
0.36078432,0.19354838,5.995663,5.995663,83,0,133.8893,1,1,Others
0.4647059,0.19354838,5.995663,5.995663,73,327,42.29756,1,1,Others
0.3579832,0.15207373,4.710878,4.710878,87,277,24.74006,1,1,Others
0.25931376,0.1612903,4.996386,4.996386,86,1087,37.13042,1,1,Others
0.40130723,0.15591396,4.8298397,4.8298397,70,205,25.954006,1,1,Others
0.47581705,0.18279569,5.662571,5.662571,74,885,69.99989,1,1,Others
0.4447059,0.18064515,5.595952,5.595952,79,98,76.25235,1,1,Others
0.46176475,0.17741933,5.4960246,5.4960246,87,322,18.954039,1,1,Others
0.48627457,0.18279569,5.662571,5.662571,69,339,5.7381635,1,1,Others
0.49542487,0.19354838,5.995663,5.995663,71,232,29.727976,1,1,Others
0.4967321,0.19354838,5.995663,5.995663,97,0,46.218624,1,2,Others
0.49490204,0.19354838,5.995663,5.995663,106,250,198.81276,1,2,Others
0.4911765,0.18548387,5.745844,5.745844,98,1874,48.58821,1,2,Others
0.49477124,0.20430107,6.328756,6.328756,87,586,88.98445,1,2,Others
0.49313727,0.19354838,5.995663,5.995663,92,1365,42.93043,1,2,Others
0.4928105,0.22580643,6.9949403,6.9949403,88,534,172.56326,1,2,Others
0.49477124,0.23118277,7.161486,7.161486,114,614,158.61589,1,2,Others
0.31204483,0.1981567,6.138417,6.138417,78,1245,118.265274,1,2,Others
0.49509808,0.18548387,5.745844,5.745844,95,0,58.059334,1,2,Others
0.49411765,0.18709676,5.795808,5.795808,97,196,42.696594,1,2,Others
0.2935574,0.15668201,4.8536325,4.8536325,87,632,109.99098,1,2,Others
0.42091504,0.20430107,6.328756,6.328756,75,919,79.739174,1,2,Others
0.49579838,0.21658985,6.709433,6.709433,97,242,128.00679,1,2,Others
0.49313727,0.19354838,5.995663,5.995663,93,1576,13.505739,1,2,Others
0.49509805,0.22580644,6.9949403,6.9949403,81,1021,42.01585,1,2,Others
0.49542487,0.23655914,7.328033,7.328033,71,142,127.40569,1,2,Others
0.40728298,0.17972349,5.567402,5.567402,83,0,54.099743,1,2,Others
0.2784314,0.16129032,4.996386,4.996386,88,667,46.287895,1,2,Others
0.36143792,0.16666664,5.162932,5.162932,61,676,34.974182,1,2,Others
0.4686275,0.16935483,5.2462053,5.2462053,71,98,7.101479,1,2,Others
0.47450984,0.18279569,5.662571,5.662571,61,338,36.268517,1,2,Others
0.30980393,0.15207373,4.710878,4.710878,91,1294,98.40573,1,2,Others
0.44607848,0.19354838,5.995663,5.995663,79,570,55.86473,1,2,Others
0.49411765,0.21505375,6.661848,6.661848,61,339,2.5082543,1,2,Others
0.49607846,0.20967741,6.4953017,6.4953017,77,0,92.11585,1,1,Others
0.291939,0.15412185,4.7743244,4.7743244,108,1704,56.069324,1,1,Others
0.4366013,0.18817204,5.829117,5.829117,113,144,82.799355,1,1,Others
0.31764707,0.15725805,4.871476,4.871476,97,826,16.90023,1,1,Others
0.43267977,0.15053762,4.6632934,4.6632934,81,914,19.482304,1,1,Others
0.4447059,0.16129032,4.996386,4.996386,79,188,95.76806,1,1,Others
0.47450984,0.17204301,5.3294787,5.3294787,76,1043,44.46374,1,1,Others
0.46078435,0.15591396,4.8298397,4.8298397,97,595,122.080605,1,1,Others
0.48039216,0.16935483,5.2462053,5.2462053,96,215,137.48882,1,1,Others
0.39327735,0.18894008,5.852909,5.852909,78,366,134.39151,1,1,Others
0.3103642,0.15668201,4.8536325,4.8536325,82,0,77.81148,1,1,Others
