@relation touch-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Llast-weka.filters.unsupervised.attribute.Remove-R11-12

@attribute pressure numeric
@attribute size numeric
@attribute touchmajor numeric
@attribute touchminor numeric
@attribute duration numeric
@attribute flytime numeric
@attribute shake numeric
@attribute orientation numeric
@attribute type numeric
@attribute class {fb58815420addb16,Others}

@data
0.545,0.221429,90.9058,90.9058,106,0,69.9086,1,1,Others
0.479167,0.238095,95.967,95.967,99,573,77.485886,1,1,Others
0.41875,0.223214,102.293495,102.293495,114,657,6.697895,1,1,Others
0.6225,0.258929,106.08939,106.08939,140,689,6.550479,1,1,Others
0.55,0.247024,98.07583,98.07583,132,733,58.730072,1,1,Others
0.5025,0.203571,83.313995,83.313995,106,550,28.698908,1,1,Others
0.532143,0.239796,94.15942,94.15942,125,224,68.40019,1,1,Others
0.59375,0.25,102.293495,102.293495,114,862,29.111897,1,1,Others
0.489063,0.185268,73.82425,73.82425,122,1448,27.618258,1,1,Others
0.590625,0.276786,111.78325,111.78325,99,542,114.58525,1,1,Others
0.644444,0.252976,105.10527,105.10527,328,0,57.31665,1,1,Others
0.548864,0.209416,93.66645,93.66645,166,1189,28.698917,1,1,Others
0.668182,0.280032,107.46973,107.46973,372,473,40.611195,1,1,Others
0.59375,0.25,102.293495,102.293495,122,973,54.14831,1,1,Others
0.466667,0.193452,83.313995,83.313995,91,176,101.05298,1,1,Others
0.504167,0.238095,95.967,95.967,97,923,152.50336,1,1,Others
0.515,0.217857,85.84459,85.84459,115,1031,55.883728,1,1,Others
0.475,0.232143,89.640495,89.640495,127,927,39.375797,1,1,Others
0.5125,0.214286,91.74933,91.74933,114,1215,137.90677,1,1,Others
0.48125,0.223214,89.640495,89.640495,97,177,40.25251,1,1,Others
0.5625,0.214286,89.640495,89.640495,57,92,65.15269,1,1,Others
0.539583,0.232143,93.858154,93.858154,123,0,99.82602,1,2,Others
0.46875,0.205357,89.640495,89.640495,148,599,16.440416,1,2,Others
0.55,0.214286,89.640495,89.640495,97,425,7.185062,1,2,Others
0.55625,0.232143,89.640495,89.640495,128,1682,140.39767,1,2,Others
0.516667,0.238095,95.967,95.967,88,393,14.004727,1,2,Others
0.5,0.214286,86.92914,86.92914,105,335,115.452324,1,2,Others
0.4375,0.1875,76.987495,76.987495,122,492,84.7469,1,2,Others
0.5625,0.232143,95.966995,95.966995,52,0,170.97124,1,1,Others
0.645833,0.294643,117.05533,117.05533,647,907,44.507446,1,1,Others
0.739286,0.341837,133.926,133.926,116,540,0.206396,1,1,Others
0.597917,0.252976,100.184654,100.184654,114,924,41.497864,1,1,Others
0.60625,0.27381,104.40232,104.40232,139,765,51.99453,1,1,Others
0.55,0.241071,95.966995,95.966995,163,1697,79.629234,1,1,Others
0.571429,0.252551,103.19727,103.19727,114,234,53.427364,1,1,Others
0.48125,0.214286,89.640495,89.640495,113,236,1.420813,1,1,Others
0.675,0.264286,111.1506,111.1506,106,1155,85.770294,1,1,Others
0.521875,0.232143,92.80375,92.80375,165,723,19.119928,1,1,Others
0.5625,0.261905,102.293495,102.293495,131,218,54.09434,1,1,Others
0.6,0.294643,114.946495,114.946495,89,449,13.082088,1,1,Others
0.533929,0.227041,94.15942,94.15942,143,0,9.660701,1,1,Others
0.591667,0.270833,110.72883,110.72883,130,275,42.987564,1,1,Others
0.5,0.236607,99.13025,99.13025,113,1829,46.45512,1,1,Others
0.547222,0.224206,91.74932,91.74932,138,1739,1.874302,1,1,Others
0.5675,0.25,101.0282,101.0282,165,432,50.11426,1,1,Others
0.5625,0.258929,102.29349,102.29349,140,1205,28.912914,1,1,Others
0.591667,0.261905,104.40232,104.40232,105,483,18.01385,1,1,Others
0.615625,0.28125,108.619995,108.619995,123,1263,48.48449,1,1,Others
0.6225,0.296429,118.74239,118.74239,138,202,31.064098,1,1,Others
0.570833,0.27381,104.40232,104.40232,90,0,30.935726,1,2,Others
0.51875,0.232143,92.80374,92.80374,104,336,0.000082,1,2,Others
0.48,0.203571,85.84459,85.84459,97,690,37.80372,1,2,Others
0.6375,0.294643,114.946495,114.946495,148,285,17.658148,1,2,Others
0.56875,0.267857,105.45674,105.45674,89,997,51.994427,1,2,Others
0.523611,0.22619,90.34344,90.34344,132,367,89.65973,1,2,Others
0.516667,0.25,95.967,95.967,72,416,29.836306,1,2,Others
0.559375,0.225446,94.38536,94.38536,131,0,1.23879,1,2,Others
0.495833,0.244048,100.18466,100.18466,154,187,25.359041,1,2,Others
0.576786,0.25,97.77456,97.77456,121,192,59.363617,1,2,Others
0.571875,0.258929,99.13025,99.13025,98,1022,20.82634,1,2,Others
0.4875,0.221429,88.3752,88.3752,104,230,54.148342,1,2,Others
0.4425,0.2,90.90579,90.90579,140,864,15.241103,1,2,Others
0.589583,0.264881,110.72883,110.72883,90,516,33.69275,1,2,Others
0.482812,0.207589,95.96699,95.96699,89,1621,146.15277,1,2,Others
0.5375,0.205357,92.803734,92.803734,132,0,48.112404,1,2,Others
0.641667,0.291667,114.9465,114.9465,89,460,86.71621,1,2,Others
0.541667,0.241071,98.07583,98.07583,124,250,34.836697,1,2,Others
0.547917,0.217262,95.96699,95.96699,124,764,85.24641,1,2,Others
0.51875,0.232143,95.966995,95.966995,80,377,13.459656,1,2,Others
0.470833,0.214286,87.531654,87.531654,105,832,11.366182,1,2,Others
0.4375,0.196429,83.313995,83.313995,85,147,44.378345,1,2,Others
0.50625,0.241071,95.966995,95.966995,63,534,40.99947,1,2,Others
0.547917,0.196429,83.313995,83.313995,106,0,18.99489,1,1,Others
0.529687,0.209821,83.313995,83.313995,115,126,26.014877,1,1,Others
0.525,0.223214,89.640495,89.640495,137,361,77.63164,1,1,Others
0.545,0.225,93.436386,93.436386,132,1329,23.950172,1,1,Others
0.5925,0.289286,116.21179,116.21179,108,614,21.698454,1,1,Others
0.6,0.285714,116.21179,116.21179,117,208,33.610767,1,1,Others
0.53125,0.258929,108.619995,108.619995,97,823,28.962976,1,1,Others
0.515,0.189286,80.7834,80.7834,96,0,52.162754,1,1,Others
0.617857,0.272959,110.42757,110.42757,155,533,91.50203,1,1,Others
0.591667,0.27381,108.619995,108.619995,121,361,29.731249,1,1,Others
0.61875,0.267857,105.45674,105.45674,114,1613,31.319479,1,1,Others
0.591667,0.27381,108.619995,108.619995,138,550,47.900406,1,1,Others
0.570833,0.285714,112.83767,112.83767,97,161,39.849922,1,1,Others
0.58125,0.272321,111.78325,111.78325,72,1114,16.124838,1,1,Others
0.54375,0.236607,102.29349,102.29349,148,624,44.507427,1,1,Others
0.507143,0.216837,95.96699,95.96699,124,408,28.658363,1,1,Others
0.5,0.241071,95.966995,95.966995,114,690,19.63123,1,1,Others
0.55,0.272321,108.619995,108.619995,121,468,100.38256,1,1,Others
0.6,0.278571,106.08939,106.08939,123,0,113.51185,1,1,Others
0.53125,0.258929,102.293495,102.293495,121,194,18.516108,1,1,Others
0.551563,0.227679,92.80374,92.80374,122,1264,94.974945,1,1,Others
0.5675,0.235714,101.0282,101.0282,121,203,19.321121,1,1,Others
0.50625,0.223214,95.966995,95.966995,98,656,53.786465,1,1,Others
0.46875,0.214286,89.640495,89.640495,150,1014,15.96679,1,1,Others
0.4625,0.208333,87.531654,87.531654,133,299,2.456526,1,1,Others
0.48125,0.232143,95.966995,95.966995,137,292,58.969772,1,1,Others
0.65,0.294643,114.946495,114.946495,91,167,53.017937,1,1,Others
0.60625,0.267857,102.293495,102.293495,130,0,43.526814,1,1,Others
0.5375,0.209184,85.12157,85.12157,113,285,62.22949,1,1,Others
0.5875,0.25,106.08939,106.08939,124,674,151.00034,1,1,Others
0.61875,0.28125,114.946495,114.946495,106,1379,142.45166,1,1,Others
0.494444,0.210317,93.15521,93.15521,173,500,61.206043,1,1,Others
0.454167,0.232143,95.967,95.967,98,366,94.55121,1,1,Others
0.546875,0.263393,102.29349,102.29349,105,642,47.6991,1,1,Others
0.555,0.242857,103.55879,103.55879,106,998,8.671613,1,1,Others
0.46875,0.166667,72.76983,72.76983,134,615,49.309208,1,1,Others
0.46875,0.196429,83.313995,83.313995,114,373,60.182552,1,1,Others
0.515,0.207143,83.313995,83.313995,105,0,43.60158,1,1,Others
0.55,0.241071,99.13025,99.13025,122,435,90.82101,1,1,Others
0.48125,0.214286,89.640495,89.640495,131,765,28.782269,1,1,Others
0.55625,0.214286,89.640495,89.640495,115,676,43.192234,1,1,Others
0.5625,0.214286,89.640495,89.640495,149,531,59.266617,1,1,Others
0.56875,0.214286,89.640495,89.640495,31,1229,1.979347,1,1,Others
0.53125,0.205357,83.313995,83.313995,149,1479,64.21139,1,1,Others
0.56875,0.232143,89.640495,89.640495,104,460,49.321247,1,1,Others
0.6725,0.296429,116.21179,116.21179,116,334,27.25367,1,1,Others
0.629167,0.297619,117.05533,117.05533,114,158,69.23415,1,1,Others
0.5875,0.25,95.966995,95.966995,138,0,22.764584,1,1,Others
0.63,0.3,116.21179,116.21179,140,289,2.638647,1,1,Others
0.55,0.247024,98.07583,98.07583,123,824,81.34809,1,1,Others
0.43125,0.232143,95.966995,95.966995,91,258,33.45111,1,1,Others
0.513889,0.210317,83.313995,83.313995,137,991,75.360535,1,1,Others
0.525,0.25,95.966995,95.966995,87,385,58.30499,1,1,Others
0.51875,0.196429,84.895615,84.895615,130,418,114.17631,1,1,Others
0.475,0.223214,92.80374,92.80374,103,156,152.6237,1,1,Others
0.510417,0.229167,95.96699,95.96699,113,186,25.602043,1,1,Others
0.582143,0.252551,103.19728,103.19728,122,252,79.21984,1,1,Others
0.6825,0.292857,116.21179,116.21179,113,0,77.377594,1,2,Others
0.545312,0.232143,94.38536,94.38536,115,217,10.356903,1,2,Others
0.546875,0.263393,108.619995,108.619995,114,392,2.865873,1,2,Others
0.521875,0.236607,99.13025,99.13025,139,832,44.183937,1,2,Others
0.5125,0.258929,102.293495,102.293495,107,192,56.23092,1,2,Others
0.533333,0.220238,87.531654,87.531654,79,1232,30.589907,1,2,Others
0.629167,0.287698,114.24356,114.24356,115,582,18.202133,1,2,Others
0.5625,0.279762,112.83767,112.83767,70,138,96.63383,1,2,Others
0.54,0.210714,93.436386,93.436386,127,0,7.983341,1,2,Others
0.60625,0.290179,118.10974,118.10974,81,334,86.44867,1,2,Others
0.5875,0.258929,102.293495,102.293495,135,446,35.11348,1,2,Others
0.57375,0.242857,94.70168,94.70168,172,808,15.73198,1,2,Others
0.3625,0.192857,83.31399,83.31399,122,218,3.922808,1,2,Others
0.554167,0.238095,98.07583,98.07583,98,708,15.203144,1,2,Others
0.533929,0.227041,90.54427,90.54427,97,183,130.91231,1,2,Others
0.453125,0.205357,89.640495,89.640495,94,246,60.94262,1,2,Others
0.59375,0.267857,108.619995,108.619995,99,0,7.446754,1,1,Others
0.596875,0.267857,105.45674,105.45674,82,233,6.985506,1,1,Others
0.591667,0.259921,105.80821,105.80821,149,1113,1.81142,1,1,Others
0.44375,0.232143,102.293495,102.293495,131,309,81.67634,1,1,Others
0.55625,0.258929,108.619995,108.619995,106,1154,43.941605,1,1,Others
0.545833,0.25,100.18466,100.18466,122,1215,60.288498,1,1,Others
0.51875,0.25,102.293495,102.293495,123,317,14.088454,1,1,Others
0.6275,0.260714,106.08939,106.08939,108,108,23.151913,1,1,Others
0.6375,0.285714,111.78325,111.78325,114,0,42.014244,1,1,Others
0.35625,0.214286,89.640495,89.640495,156,657,62.97247,1,1,Others
0.409375,0.200893,89.640495,89.640495,48,849,12.077308,1,1,Others
0.459375,0.209821,83.313995,83.313995,131,864,47.900375,1,1,Others
0.616071,0.285714,114.04272,114.04272,106,558,108.9937,1,1,Others
0.4875,0.25,102.293495,102.293495,97,492,56.907257,1,1,Others
0.642857,0.283163,114.04272,114.04272,132,566,71.03867,1,1,Others
0.55625,0.25,102.293495,102.293495,89,466,34.65955,1,1,Others
0.659375,0.299107,118.10974,118.10974,63,1332,57.85989,1,1,Others
0.575,0.267857,104.40232,104.40232,96,534,52.56328,1,1,Others
0.508333,0.232143,91.74933,91.74933,91,416,1.651789,1,1,Others
0.5125,0.22619,91.74933,91.74933,90,748,64.26235,1,1,Others
0.55625,0.276786,108.619995,108.619995,81,0,10.323298,1,1,Others
0.396875,0.200893,83.313995,83.313995,157,632,0.000041,1,1,Others
0.4375,0.178571,76.987495,76.987495,122,632,26.566643,1,1,Others
0.497917,0.193452,83.313995,83.313995,140,1106,42.976086,1,1,Others
0.4875,0.214286,89.640495,89.640495,115,464,21.493658,1,1,Others
0.660417,0.288691,114.9465,114.9465,114,1422,19.446764,1,1,Others
0.575,0.25,102.293495,102.293495,106,533,63.123013,1,1,Others
0.58125,0.267857,108.619995,108.619995,106,674,44.449913,1,1,Others
0.54375,0.267857,108.619995,108.619995,81,201,3.01902,1,1,Others
0.57,0.228571,95.966995,95.966995,123,0,116.46373,1,1,Others
0.5725,0.246429,95.966995,95.966995,106,524,52.16267,1,1,Others
0.5875,0.267857,102.293495,102.293495,72,467,68.85676,1,1,Others
0.60625,0.267857,102.293495,102.293495,130,1282,12.282185,1,1,Others
0.59375,0.25,95.966995,95.966995,139,1613,114.4739,1,1,Others
0.616667,0.285714,108.619995,108.619995,89,522,20.4402,1,1,Others
0.6125,0.276786,108.619995,108.619995,72,1266,11.575897,1,1,Others
0.509375,0.232143,92.80375,92.80375,148,442,57.845806,1,1,Others
0.479167,0.25,95.967,95.967,97,849,6.755193,1,1,Others
0.491667,0.25,100.18466,100.18466,104,194,45.887806,1,1,Others
0.475,0.205357,83.313995,83.313995,80,733,94.76847,1,1,Others
0.575,0.242857,98.49759,98.49759,123,0,2.477621,1,1,Others
0.475,0.196429,83.313995,83.313995,139,467,56.554688,1,1,Others
0.55,0.232143,95.966995,95.966995,123,1138,80.504814,1,1,Others
0.478125,0.21875,92.80375,92.80375,172,508,1.238831,1,1,Others
0.45,0.214286,89.640495,89.640495,121,1389,16.72379,1,1,Others
0.640625,0.294643,114.9465,114.9465,128,277,28.176708,1,1,Others
0.60625,0.285714,114.946495,114.946495,71,151,13.39585,1,1,Others
0.59,0.267857,108.619995,108.619995,130,0,90.747055,1,2,Others
0.5375,0.244048,100.18466,100.18466,149,274,0.608816,1,2,Others
0.56875,0.258929,102.293495,102.293495,130,293,37.955025,1,2,Others
0.53125,0.25,102.293495,102.293495,132,1122,1.217834,1,2,Others
0.39375,0.196429,89.640495,89.640495,115,341,0.818733,1,2,Others
0.44375,0.178571,83.313995,83.313995,130,815,20.296694,1,2,Others
0.677778,0.305556,118.461235,118.461235,121,486,16.785604,1,2,Others
0.584375,0.254464,105.45674,105.45674,132,166,41.460026,1,2,Others
0.5875,0.241071,102.293495,102.293495,105,0,8.193442,1,1,Others
0.516667,0.220238,91.74933,91.74933,144,304,64.624214,1,1,Others
0.630556,0.275794,105.80821,105.80821,149,317,41.202446,1,1,Others
0.66,0.314286,123.80359,123.80359,108,124,109.37261,1,1,Others
0.55,0.214286,88.3752,88.3752,122,839,47.695698,1,1,Others
0.533929,0.196429,81.50642,81.50642,122,110,8.258697,1,1,Others
0.604167,0.267857,108.619995,108.619995,89,460,108.1817,1,1,Others
0.56875,0.258929,102.293495,102.293495,123,732,79.28339,1,1,Others
0.65625,0.276786,108.619995,108.619995,77,237,20.156096,1,1,Others
0.517188,0.207589,91.222115,91.222115,138,0,37.051224,1,1,Others
0.3825,0.189286,85.84459,85.84459,90,466,5.683091,1,1,Others
0.46875,0.232143,95.966995,95.966995,107,1331,33.00699,1,1,Others
0.65625,0.303571,114.946495,114.946495,114,217,12.381036,1,1,Others
0.64375,0.285714,114.946495,114.946495,116,1386,1.82669,1,1,Others
0.6125,0.25,102.293495,102.293495,90,168,16.100948,1,1,Others
0.5375,0.223214,89.640495,89.640495,156,1172,47.490982,1,1,Others
0.56875,0.25,102.293495,102.293495,97,507,10.063107,1,1,Others
0.608333,0.285714,117.05533,117.05533,83,134,54.203087,1,1,Others
0.533333,0.261905,112.83767,112.83767,99,66,158.03035,1,1,Others
0.575,0.214286,83.313995,83.313995,86,0,76.14931,1,1,Others
0.64375,0.28125,114.9465,114.9465,98,574,37.322403,1,1,Others
0.56875,0.258929,108.619995,108.619995,132,400,34.480095,1,1,Others
0.55,0.214286,89.640495,89.640495,122,1006,53.53579,1,1,Others
0.60625,0.241071,95.966995,95.966995,89,499,16.104435,1,1,Others
0.5875,0.267857,102.293495,102.293495,138,1431,64.481346,1,1,Others
0.5125,0.241071,95.966995,95.966995,73,350,45.485256,1,1,Others
0.608333,0.261905,106.51116,106.51116,156,1164,168.83699,1,1,Others
0.5875,0.232143,95.966995,95.966995,131,245,88.36792,1,1,Others
0.675,0.296429,116.21179,116.21179,88,358,102.614204,1,1,Others
0.55,0.25,102.293495,102.293495,121,492,68.373985,1,1,Others
0.602083,0.264881,106.51116,106.51116,107,0,28.74022,1,1,Others
0.485,0.207143,88.3752,88.3752,131,1231,68.31012,1,1,Others
0.6075,0.278571,113.6812,113.6812,90,1313,93.11668,1,1,Others
0.53125,0.232143,95.966995,95.966995,122,466,12.074069,1,1,Others
0.607812,0.252232,102.293495,102.293495,148,924,114.57254,1,1,Others
0.3875,0.214286,89.640495,89.640495,114,417,157.08508,1,1,Others
0.520833,0.255952,104.40232,104.40232,112,1970,11.668042,1,1,Others
0.48125,0.241071,102.293495,102.293495,117,540,79.96935,1,1,Others
0.578125,0.258929,102.29349,102.29349,112,0,109.19664,1,1,Others
0.4875,0.232143,95.966995,95.966995,116,424,157.38698,1,1,Others
0.573214,0.242347,95.96699,95.96699,123,865,3.096996,1,1,Others
0.651563,0.287946,116.52813,116.52813,111,544,440.6075,1,1,Others
0.565625,0.254464,102.29349,102.29349,107,415,48.50925,1,1,Others
0.585714,0.244898,95.96699,95.96699,134,1983,38.196404,1,1,Others
0.55625,0.25,102.293495,102.293495,124,541,129.57669,1,1,Others
0.552778,0.234127,97.37288,97.37288,181,1072,82.17393,1,1,Others
0.479687,0.169643,73.82425,73.82425,165,491,45.30577,1,1,Others
0.53125,0.1875,76.987495,76.987495,47,1081,32.065525,1,1,Others
0.56,0.232143,95.966995,95.966995,147,0,27.17036,1,1,Others
0.483929,0.209184,92.351845,92.351845,114,341,58.544876,1,1,Others
0.48125,0.223214,95.966995,95.966995,124,1387,79.0152,1,1,Others
0.625,0.276786,108.619995,108.619995,149,225,11.872766,1,1,Others
0.565625,0.245536,95.966995,95.966995,73,682,37.434723,1,1,Others
0.475,0.178571,70.660995,70.660995,64,791,58.843185,1,1,Others
0.5,0.1875,76.987495,76.987495,124,1105,45.21632,1,1,Others
0.5875,0.227679,92.80375,92.80375,89,0,110.91687,1,1,Others
0.575,0.232143,89.640495,89.640495,124,431,119.53908,1,1,Others
0.592187,0.25,95.96699,95.96699,157,1280,52.36571,1,1,Others
0.590625,0.25,99.13025,99.13025,141,1262,160.54753,1,1,Others
0.548438,0.229911,94.38536,94.38536,148,1247,111.63233,1,1,Others
0.5125,0.232143,95.967,95.967,123,374,178.68927,1,1,Others
0.6375,0.294643,114.9465,114.9465,104,1240,99.07594,1,1,Others
0.504167,0.196429,83.313995,83.313995,81,0,40.39059,1,1,Others
0.46875,0.205357,89.640495,89.640495,74,865,185.96623,1,1,Others
0.648438,0.283482,113.364876,113.364876,107,606,97.02897,1,1,Others
0.5,0.19898,83.314,83.314,124,375,27.839588,1,1,Others
0.484375,0.1875,80.15074,80.15074,120,1505,66.127945,1,1,Others
0.50625,0.214286,89.640495,89.640495,158,308,7.71272,1,1,Others
0.60625,0.241071,95.966995,95.966995,114,773,20.14501,1,1,Others
0.6625,0.267857,108.619995,108.619995,141,391,54.8603,1,1,Others
0.59,0.239286,98.4976,98.4976,130,799,94.929825,1,1,Others
0.584375,0.25,105.45674,105.45674,127,503,0.608897,1,1,Others
0.5125,0.015686,127.493,127.493,89,0,9.424119,1,1,Others
0.4875,0.015686,127.493,127.493,81,130,50.500996,1,1,Others
0.5,0.015686,123.0205,123.0205,104,188,137.11804,1,1,Others
0.529167,0.015686,121.52966,121.52966,106,88,64.068375,1,1,Others
0.4875,0.013725,115.96904,115.96904,82,95,29.222383,1,1,Others
0.525,0.015686,127.493,127.493,92,300,98.99012,1,1,Others
0.58125,0.019608,146.82465,146.82465,87,134,169.26315,1,1,Others
0.55,0.016667,123.779076,123.779076,82,120,187.88988,1,1,Others
0.621875,0.019608,137.15883,137.15883,105,78,57.652794,1,1,Others
0.375,0.015686,127.493,127.493,35,0,48.93033,1,1,Others
0.4125,0.015686,127.493,127.493,106,8,44.34889,1,1,Others
0.4375,0.015686,127.493,127.493,78,233,33.05796,1,1,Others
0.41875,0.011765,98.46865,98.46865,87,216,41.656494,1,1,Others
0.429167,0.014379,117.46586,117.46586,92,227,0.148269,1,1,Others
0.46875,0.015686,127.493,127.493,105,140,61.558712,1,1,Others
0.4875,0.011765,98.82099,98.82099,77,180,83.21031,1,1,Others
0.470833,0.013072,100.540306,100.540306,94,118,70.42746,1,1,Others
0.44375,0.011765,102.29949,102.29949,90,433,19.850172,1,1,Others
0.475,0.011765,102.29949,102.29949,102,66,35.75307,1,1,Others
0.3875,0.009804,85.871895,85.871895,109,475,22.98607,1,1,Others
0.45625,0.012745,98.609985,98.609985,109,217,58.147503,1,1,Others
0.39375,0.009804,90.775536,90.775536,99,1202,23.764475,1,1,Others
0.45,0.013072,104.02613,104.02613,101,226,33.38384,1,1,Others
0.55,0.017647,135.30069,135.30069,93,143,55.857246,1,1,Others
0.4125,0.00915,86.21902,86.21902,97,428,39.505005,1,1,Others
0.30625,0.009804,90.775536,90.775536,94,78,79.76497,1,1,Others
0.40625,0.009804,90.775536,90.775536,79,81,12.276127,1,1,Others
0.46875,0.011765,102.29949,102.29949,47,474,81.866394,1,1,Others
0.425,0.011765,102.29949,102.29949,75,72,76.69237,1,1,Others
0.4125,0.011765,104.44508,104.44508,85,0,22.063301,1,1,Others
0.45625,0.013725,115.96904,115.96904,86,134,75.419106,1,1,Others
0.4375,0.011765,98.46864,98.46864,92,200,15.304422,1,1,Others
0.39375,0.009804,76.86723,76.86723,91,84,97.64342,1,1,Others
0.4125,0.009804,84.485,84.485,83,1068,63.318108,1,1,Others
0.51875,0.017647,137.64581,137.64581,63,231,15.263711,1,1,Others
0.525,0.019608,147.79861,147.79861,89,196,13.958227,1,1,Others
0.4625,0.011765,104.44508,104.44508,108,0,43.92869,1,1,Others
0.50625,0.015686,126.12185,126.12185,82,97,49.58108,1,1,Others
0.55,0.019608,144.62192,144.62192,127,106,6.564971,1,1,Others
0.546875,0.014706,114.11325,114.11325,112,132,6.090682,1,1,Others
0.46875,0.011765,94.150826,94.150826,97,54,46.42578,1,1,Others
0.45625,0.013725,103.81665,103.81665,110,135,40.56984,1,1,Others
0.604167,0.016993,132.69812,132.69812,75,86,102.75499,1,1,Others
0.5,0.013072,104.02613,104.02613,78,176,17.341757,1,1,Others
0.59375,0.019608,146.82465,146.82465,83,16,19.973328,1,1,Others
0.3625,0.007843,77.10599,77.10599,85,0,20.225456,1,1,Others
0.475,0.013072,106.78943,106.78943,104,117,2.843271,1,1,Others
0.58125,0.019608,146.82465,146.82465,82,8,70.90661,1,1,Others
0.55625,0.017647,137.64581,137.64581,97,125,2.337304,1,1,Others
0.541667,0.016993,130.35364,130.35364,71,325,46.031174,1,1,Others
0.5375,0.017647,135.30069,135.30069,100,20,23.050848,1,1,Others
0.4,0.011765,104.44508,104.44508,52,107,24.79126,1,1,Others
0.45625,0.013725,115.96904,115.96904,95,875,53.97333,1,1,Others
0.49375,0.015686,127.493,127.493,82,457,10.147835,1,1,Others
0.55,0.017647,137.64581,137.64581,83,305,47.228172,1,1,Others
0.63125,0.017647,137.64581,137.64581,73,207,114.76259,1,1,Others
0.575,0.015686,123.02049,123.02049,97,180,12.406279,1,1,Others
0.4,0.011765,104.44508,104.44508,86,318,22.42622,1,1,Others
0.45,0.013725,115.96904,115.96904,91,31,26.776295,1,1,Others
0.43125,0.009804,84.485,84.485,106,0,124.02163,1,1,Others
0.45,0.010458,88.79386,88.79386,83,294,28.293154,1,1,Others
0.525,0.017647,137.64581,137.64581,117,223,22.223131,1,1,Others
0.46875,0.019608,146.82465,146.82465,110,171,26.632345,1,1,Others
0.484375,0.015686,125.63486,125.63486,134,1609,8.838689,1,1,Others
0.41875,0.010784,92.70667,92.70667,117,40,41.88764,1,1,Others
0.4375,0.007843,77.10599,77.10599,95,136,15.146507,1,1,Others
0.458333,0.00915,82.02533,82.02533,108,942,24.32687,1,1,Others
0.53125,0.015686,118.04152,118.04152,93,49,105.11002,1,1,Others
0.525,0.015686,127.493,127.493,94,163,60.71289,1,1,Others
0.46875,0.011765,102.29949,102.29949,94,76,39.645756,1,1,Others
0.4375,0.011765,94.6378,94.6378,104,0,53.392807,1,1,Others
0.525,0.015686,126.12185,126.12185,86,42,18.956549,1,1,Others
0.425,0.009804,90.775536,90.775536,86,9,5.140929,1,1,Others
0.49375,0.012745,106.20335,106.20335,110,170,28.117676,1,1,Others
0.38125,0.011765,102.29949,102.29949,54,85,14.484334,1,1,Others
0.44375,0.015686,127.493,127.493,93,171,27.330187,1,1,Others
0.458333,0.013072,110.69733,110.69733,78,181,70.57974,1,1,Others
0.35,0.011765,104.44508,104.44508,84,0,41.142834,1,1,Others
0.441667,0.013072,104.02612,104.02612,85,155,47.360714,1,1,Others
0.4,0.009804,84.485,84.485,110,32,51.955463,1,1,Others
0.45,0.013072,105.58954,105.58954,85,111,131.38377,1,1,Others
0.4,0.007843,72.961044,72.961044,98,237,85.177505,1,1,Others
0.470833,0.011765,103.01469,103.01469,101,135,3.699651,1,1,Others
0.43125,0.013725,112.4523,112.4523,116,93,138.46487,1,1,Others
0.50625,0.017647,137.64581,137.64581,94,406,29.734673,1,1,Others
0.4375,0.013725,115.96904,115.96904,110,8,27.652863,1,1,Others
0.534375,0.013725,110.423744,110.423744,110,319,42.557762,1,1,Others
0.4375,0.009804,90.775536,90.775536,78,248,135.49368,1,1,Others
0.5625,0.016993,130.6427,130.6427,99,0,143.19429,1,2,Others
0.4625,0.013072,104.02612,104.02612,109,197,24.030453,1,2,Others
0.43125,0.009804,84.485,84.485,92,338,16.292995,1,2,Others
0.49375,0.013725,115.96904,115.96904,77,174,67.77206,1,2,Others
0.50625,0.015686,126.12185,126.12185,69,1016,14.950864,1,2,Others
0.51875,0.017647,137.64581,137.64581,90,193,34.040432,1,2,Others
0.509375,0.015686,120.11399,120.11399,86,535,0.744048,1,2,Others
0.475,0.011765,94.91309,94.91309,100,528,17.171225,1,2,Others
0.6,0.023529,166.15631,166.15631,90,0,49.907227,1,1,Others
0.5625,0.019608,146.82465,146.82465,84,188,164.14322,1,1,Others
0.425,0.011765,94.150826,94.150826,98,1027,86.026985,1,1,Others
0.39375,0.009804,84.485,84.485,108,140,80.873024,1,1,Others
0.4625,0.013725,111.965324,111.965324,99,154,63.499596,1,1,Others
0.33125,0.005882,59.291492,59.291492,62,137,88.02738,1,1,Others
0.615625,0.022549,160.71088,160.71088,102,97,95.16257,1,1,Others
0.5225,0.017255,128.8782,128.8782,140,118,133.78963,1,1,Others
0.366667,0.00915,82.02533,82.02533,91,132,61.198944,1,1,Others
0.525,0.015686,127.493,127.493,75,0,19.156591,1,1,Others
0.43125,0.013725,115.96904,115.96904,117,16,91.81328,1,1,Others
0.425,0.015686,126.12185,126.12185,99,123,48.260555,1,1,Others
0.4875,0.015686,126.12185,126.12185,63,417,110.82029,1,1,Others
0.44375,0.013725,115.96904,115.96904,91,357,65.74379,1,1,Others
0.5375,0.016667,131.39685,131.39685,99,166,135.22728,1,1,Others
0.50625,0.015686,126.12185,126.12185,86,1103,99.79004,1,1,Others
0.5,0.015686,126.12185,126.12185,78,110,72.190056,1,1,Others
